r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
57,31,3,41,3,2018-03-06 15:33:23.539128,15:33:23,52.56511166666667,13.409517333333334
57,31,3,41,3,2018-03-06 15:33:24.565967,15:33:24,52.5651115,13.409517
57,31,3,41,3,2018-03-06 15:33:25.595393,15:33:25,52.56511016666666,13.409516166666666
57,31,3,41,3,2018-03-06 15:33:26.617662,15:33:26,52.56511016666666,13.409515833333334
57,31,3,41,3,2018-03-06 15:33:27.677119,15:33:27,52.5651095,13.409515
57,31,3,41,3,2018-03-06 15:33:28.717081,15:33:28,52.56511033333334,13.409515166666667
57,31,3,41,3,2018-03-06 15:33:29.736540,15:33:29,52.56511016666666,13.4095145
57,31,3,41,3,2018-03-06 15:33:30.760270,15:33:30,52.56511,13.409512833333334
57,31,3,41,3,2018-03-06 15:33:31.809596,15:33:31,52.56510933333333,13.409510166666667
57,31,3,41,3,2018-03-06 15:33:32.835889,15:33:32,52.565109666666665,13.4095095
57,31,3,41,3,2018-03-06 15:33:33.888842,15:33:33,52.565109666666665,13.409509166666666
57,31,3,41,3,2018-03-06 15:33:34.956118,15:33:34,52.56511,13.4095085
57,31,3,41,3,2018-03-06 15:33:35.981491,15:33:35,52.565109666666665,13.409505666666666
57,31,3,41,3,2018-03-06 15:33:37.007830,15:33:36,52.56510933333333,13.409502833333333
57,31,3,41,3,2018-03-06 15:33:38.052165,15:33:37,52.56510883333333,13.409498666666666
57,31,3,41,3,2018-03-06 15:33:39.078733,15:33:38,52.5651085,13.409495166666666
57,31,3,41,3,2018-03-06 15:33:40.098141,15:33:40,52.565108,13.409489166666667
57,31,3,41,3,2018-03-06 15:33:41.120668,15:33:41,52.5651075,13.4094845
57,31,3,41,3,2018-03-06 15:33:42.142978,15:33:42,52.56510683333333,13.409478333333333
57,31,3,41,3,2018-03-06 15:33:43.174936,15:33:43,52.565106166666666,13.409473333333333
57,31,3,41,3,2018-03-06 15:33:44.214329,15:33:44,52.565105333333335,13.409467
57,31,3,41,3,2018-03-06 15:33:45.235068,15:33:45,52.56510466666667,13.409461833333333
57,31,3,41,3,2018-03-06 15:33:46.277183,15:33:46,52.56510383333333,13.409456666666667
57,31,3,41,3,2018-03-06 15:33:47.291496,15:33:47,52.565103,13.409451333333333
57,31,3,41,3,2018-03-06 15:33:48.317388,15:33:48,52.565102833333334,13.409446666666666
57,31,3,41,3,2018-03-06 15:33:49.354687,15:33:49,52.56510216666667,13.409440333333333
57,31,3,41,3,2018-03-06 15:33:50.374161,15:33:50,52.56510183333333,13.409435833333333
57,31,3,41,3,2018-03-06 15:33:51.413865,15:33:51,52.56510133333333,13.409430833333333
57,31,3,41,3,2018-03-06 15:33:52.454521,15:33:52,52.56510033333333,13.409425666666667
57,31,3,41,3,2018-03-06 15:33:53.538290,15:33:53,52.56509966666667,13.409420333333333
57,31,3,41,3,2018-03-06 15:33:54.559173,15:33:54,52.565099333333336,13.4094155
57,31,3,41,3,2018-03-06 15:33:55.616814,15:33:55,52.56509833333333,13.4094105
57,31,3,41,3,2018-03-06 15:33:56.650172,15:33:56,52.56509766666667,13.409405666666666
57,31,3,41,3,2018-03-06 15:33:57.676989,15:33:57,52.565096833333335,13.409401833333334
57,31,3,41,3,2018-03-06 15:33:58.708294,15:33:58,52.56509633333334,13.409399166666667
57,32,3,41,3,2018-03-06 15:34:01.792816,15:34:01,52.565093833333336,13.4093925
57,32,3,41,3,2018-03-06 15:34:02.813881,15:34:02,52.56509233333333,13.40939
57,32,3,41,3,2018-03-06 15:34:03.855376,15:34:03,52.565091,13.409387
57,32,3,41,3,2018-03-06 15:34:04.872348,15:34:04,52.56509033333333,13.409385333333333
57,32,3,41,3,2018-03-06 15:34:05.886117,15:34:05,52.56508933333333,13.409385166666667
57,32,3,41,3,2018-03-06 15:34:06.955857,15:34:06,52.56508816666667,13.409384
57,32,3,41,3,2018-03-06 15:34:08.085988,15:34:07,52.565087,13.409383666666667
57,32,3,41,3,2018-03-06 15:34:09.100175,15:34:09,52.5650845,13.409384333333334
57,32,3,41,3,2018-03-06 15:34:10.114011,15:34:10,52.5650835,13.409385333333333
57,32,3,41,3,2018-03-06 15:34:11.129835,15:34:11,52.56508183333333,13.409386666666666
57,32,3,41,3,2018-03-06 15:34:12.146064,15:34:12,52.56508066666667,13.409387666666667
57,32,3,41,3,2018-03-06 15:34:13.160323,15:34:13,52.565079833333336,13.4093885
57,32,3,41,3,2018-03-06 15:34:14.181647,15:34:14,52.56507916666666,13.40939
57,32,3,41,3,2018-03-06 15:34:15.199348,15:34:15,52.56507783333333,13.409391833333334
57,32,3,41,3,2018-03-06 15:34:16.226260,15:34:16,52.56507716666667,13.409393166666666
57,32,3,41,3,2018-03-06 15:34:17.240251,15:34:17,52.5650765,13.409394333333333
57,32,3,41,3,2018-03-06 15:34:18.270244,15:34:18,52.5650765,13.409396333333333
57,32,3,41,3,2018-03-06 15:34:19.284152,15:34:19,52.565076833333336,13.409399166666667
57,32,3,41,3,2018-03-06 15:34:20.297569,15:34:20,52.565077,13.409402
57,32,3,41,3,2018-03-06 15:34:21.314712,15:34:21,52.5650765,13.4094025
57,32,3,41,3,2018-03-06 15:34:22.336114,15:34:22,52.565077,13.409405
57,32,3,41,3,2018-03-06 15:34:23.356413,15:34:23,52.565077333333335,13.409407666666667
57,32,3,41,3,2018-03-06 15:34:24.373142,15:34:24,52.5650775,13.409409833333333
57,32,3,41,3,2018-03-06 15:34:25.392225,15:34:25,52.5650775,13.409411666666667
57,32,3,41,3,2018-03-06 15:34:26.406147,15:34:26,52.565077333333335,13.409412666666666
57,32,3,41,3,2018-03-06 15:34:27.427319,15:34:27,52.56507783333333,13.409415333333333
57,32,3,41,3,2018-03-06 15:34:28.476182,15:34:28,52.565079,13.409417666666666
57,32,3,41,3,2018-03-06 15:34:29.600810,15:34:29,52.5650795,13.409419166666666
57,32,3,41,3,2018-03-06 15:34:30.672337,15:34:30,52.56508066666667,13.409422
57,32,3,41,3,2018-03-06 15:34:31.687871,15:34:31,52.56508133333333,13.409422666666666
57,32,3,41,3,2018-03-06 15:34:32.738004,15:34:32,52.565083333333334,13.4094265
57,32,3,41,3,2018-03-06 15:34:33.752527,15:34:33,52.56508516666667,13.409428833333333
57,32,3,41,3,2018-03-06 15:34:34.893159,15:34:34,52.565086666666666,13.409430666666667
57,32,3,41,3,2018-03-06 15:34:35.932041,15:34:35,52.56508783333334,13.4094315
57,32,3,41,3,2018-03-06 15:34:36.955228,15:34:36,52.56508916666667,13.409433
57,32,3,41,3,2018-03-06 15:34:37.972056,15:34:37,52.565092,13.409436666666666
57,32,3,41,3,2018-03-06 15:34:39.006752,15:34:38,52.5650935,13.409438666666667
57,32,3,41,3,2018-03-06 15:34:40.036366,15:34:39,52.56509583333333,13.409441
57,32,3,41,3,2018-03-06 15:34:41.068180,15:34:40,52.565098166666665,13.4094435
57,32,3,41,3,2018-03-06 15:34:42.093573,15:34:41,52.565100666666666,13.409443166666666
57,32,3,41,3,2018-03-06 15:34:43.112283,15:34:43,52.5651055,13.4094455
57,32,3,41,3,2018-03-06 15:34:44.146018,15:34:44,52.565107166666664,13.409445833333333
57,32,3,41,3,2018-03-06 15:34:45.191433,15:34:45,52.565109666666665,13.409447
57,32,3,41,3,2018-03-06 15:34:46.233321,15:34:46,52.565112,13.409448666666666
57,32,3,41,3,2018-03-06 15:34:47.258602,15:34:47,52.565114,13.409449166666667
57,32,3,41,3,2018-03-06 15:34:48.296439,15:34:48,52.565115666666664,13.409448333333334
57,32,3,41,3,2018-03-06 15:34:49.343818,15:34:49,52.565116,13.409443333333334
57,32,3,41,3,2018-03-06 15:34:50.374479,15:34:50,52.565116333333336,13.409439166666667
57,32,3,41,3,2018-03-06 15:34:51.441590,15:34:51,52.565118,13.409442833333333
57,32,3,41,3,2018-03-06 15:34:52.496572,15:34:52,52.565118166666664,13.4094445
57,32,3,41,3,2018-03-06 15:34:53.525584,15:34:53,52.565117,13.4094445
57,32,3,41,3,2018-03-06 15:34:54.569860,15:34:54,52.565117,13.409447333333333
57,32,3,41,3,2018-03-06 15:34:55.609566,15:34:55,52.5651165,13.409447
57,32,3,41,3,2018-03-06 15:34:56.632436,15:34:56,52.56511616666667,13.409445
57,32,3,41,3,2018-03-06 15:34:57.662931,15:34:57,52.56511416666667,13.409442166666667
57,32,3,41,3,2018-03-06 15:34:58.719837,15:34:58,52.5651135,13.409440666666667
57,32,3,41,3,2018-03-06 15:34:59.739460,15:34:59,52.565108333333335,13.409435666666667
57,32,3,41,3,2018-03-06 15:35:00.770050,15:35:00,52.5651085,13.409437166666667
57,32,3,41,3,2018-03-06 15:35:01.798379,15:35:01,52.5651075,13.409433166666666
57,32,3,41,3,2018-03-06 15:35:02.826304,15:35:02,52.565105,13.409426666666667
63,40,35,49,3,2018-03-06 15:35:05.910136,15:35:05,52.5651025,13.409421833333333
63,40,35,49,3,2018-03-06 15:35:06.942879,15:35:06,52.56510216666667,13.409420666666666
63,40,35,49,3,2018-03-06 15:35:07.977559,15:35:07,52.5651015,13.409418166666667
63,40,35,49,3,2018-03-06 15:35:08.997484,15:35:08,52.565099833333335,13.409414666666667
63,40,35,49,3,2018-03-06 15:35:10.025603,15:35:09,52.565099000000004,13.409412666666666
63,40,35,49,3,2018-03-06 15:35:11.038770,15:35:10,52.565099000000004,13.409412166666666
63,40,35,49,3,2018-03-06 15:35:12.053019,15:35:11,52.56509783333333,13.409412833333333
63,40,35,49,3,2018-03-06 15:35:13.067168,15:35:12,52.5650965,13.409413
63,40,35,49,3,2018-03-06 15:35:14.081353,15:35:13,52.565095666666664,13.409412
63,40,35,49,3,2018-03-06 15:35:15.097348,15:35:14,52.565095166666666,13.409412333333334
63,40,35,49,3,2018-03-06 15:35:16.132863,15:35:16,52.565093833333336,13.409412833333333
63,40,35,49,3,2018-03-06 15:35:17.147436,15:35:17,52.565093833333336,13.409415
63,40,35,49,3,2018-03-06 15:35:18.292884,15:35:18,52.565093166666664,13.409418166666667
63,40,35,49,3,2018-03-06 15:35:19.357119,15:35:19,52.56509333333333,13.409421666666667
63,40,35,49,3,2018-03-06 15:35:20.378852,15:35:20,52.565090833333336,13.409422
63,40,35,49,3,2018-03-06 15:35:21.394260,15:35:21,52.565090833333336,13.4094265
63,40,35,49,3,2018-03-06 15:35:22.416971,15:35:22,52.565091333333335,13.409428833333333
63,40,35,49,3,2018-03-06 15:35:23.439166,15:35:23,52.565091,13.409430666666667
63,40,35,49,3,2018-03-06 15:35:24.455199,15:35:24,52.565091333333335,13.409434
63,40,35,49,3,2018-03-06 15:35:25.476663,15:35:25,52.565092,13.409437666666667
63,40,35,49,3,2018-03-06 15:35:26.496189,15:35:26,52.565092,13.4094415
63,40,35,49,3,2018-03-06 15:35:27.514228,15:35:27,52.5650915,13.409443
63,40,35,49,3,2018-03-06 15:35:28.532344,15:35:28,52.56509166666667,13.4094455
63,40,35,49,3,2018-03-06 15:35:29.548684,15:35:29,52.56509066666667,13.409448166666667
63,40,35,49,3,2018-03-06 15:35:30.572252,15:35:30,52.56509066666667,13.409451333333333
63,40,35,49,3,2018-03-06 15:35:31.590831,15:35:31,52.5650925,13.409456666666667
63,40,35,49,3,2018-03-06 15:35:32.607522,15:35:32,52.565094,13.409460666666666
63,40,35,49,3,2018-03-06 15:35:33.629351,15:35:33,52.56509466666667,13.4094635
63,40,35,49,3,2018-03-06 15:35:34.647356,15:35:34,52.56509666666667,13.409467833333334
63,40,35,49,3,2018-03-06 15:35:35.665215,15:35:35,52.565099333333336,13.409473
63,40,35,49,3,2018-03-06 15:35:36.680033,15:35:36,52.5650995,13.409475166666667
63,40,35,49,3,2018-03-06 15:35:37.695971,15:35:37,52.56510083333333,13.4094795
63,40,35,49,3,2018-03-06 15:35:38.713816,15:35:38,52.56510083333333,13.4094815
63,40,35,49,3,2018-03-06 15:35:39.730698,15:35:39,52.565103666666666,13.409485833333333
63,40,35,49,3,2018-03-06 15:35:40.749850,15:35:40,52.565106,13.409489
63,40,35,49,3,2018-03-06 15:35:41.766056,15:35:41,52.56510683333333,13.409492666666667
63,40,35,49,3,2018-03-06 15:35:42.781851,15:35:42,52.565106666666665,13.409494666666667
63,40,35,49,3,2018-03-06 15:35:43.800874,15:35:43,52.5651105,13.409499666666667
63,40,35,49,3,2018-03-06 15:35:44.817597,15:35:44,52.56511583333333,13.409505833333334
63,40,35,49,3,2018-03-06 15:35:45.833877,15:35:45,52.56511916666667,13.409509833333333
63,40,35,49,3,2018-03-06 15:35:46.853302,15:35:46,52.5651235,13.409514
63,40,35,49,3,2018-03-06 15:35:47.871775,15:35:47,52.56512816666667,13.409518833333333
63,40,35,49,3,2018-03-06 15:35:48.886899,15:35:48,52.56513416666667,13.409526
63,40,35,49,3,2018-03-06 15:35:49.903857,15:35:49,52.5651385,13.409530333333333
63,40,35,49,3,2018-03-06 15:35:51.157860,15:35:51,52.56514766666667,13.409540833333333
63,40,35,49,3,2018-03-06 15:35:52.185728,15:35:52,52.56515016666667,13.409544166666667
63,40,35,49,3,2018-03-06 15:35:53.339244,15:35:53,52.56515133333333,13.409547
63,40,35,49,3,2018-03-06 15:35:54.352877,15:35:54,52.5651505,13.409547333333334
63,40,35,49,3,2018-03-06 15:35:55.390635,15:35:55,52.56515016666667,13.409548166666667
63,40,35,49,3,2018-03-06 15:35:56.420999,15:35:56,52.56515016666667,13.409549166666666
63,40,35,49,3,2018-03-06 15:35:57.461568,15:35:57,52.56515,13.409550833333334
63,40,35,49,3,2018-03-06 15:35:58.475570,15:35:58,52.56514983333334,13.409552333333334
63,40,35,49,3,2018-03-06 15:35:59.499999,15:35:59,52.565149166666664,13.409553333333333
63,40,35,49,3,2018-03-06 15:36:00.513902,15:36:00,52.565146666666664,13.409553
63,40,35,49,3,2018-03-06 15:36:01.527910,15:36:01,52.5651435,13.409552666666666
63,40,35,49,3,2018-03-06 15:36:02.559373,15:36:02,52.5651375,13.409550166666667
63,40,35,49,3,2018-03-06 15:36:03.573484,15:36:03,52.56513116666667,13.4095455
63,40,35,49,3,2018-03-06 15:36:04.587853,15:36:04,52.5651265,13.409546333333333
63,40,35,49,3,2018-03-06 15:36:05.616958,15:36:05,52.565116333333336,13.409543833333334
63,40,35,49,3,2018-03-06 15:36:06.645302,15:36:06,52.56511233333333,13.4095455
77,55,31,64,3,2018-03-06 15:36:08.698352,15:36:08,52.565103,13.4095435
77,55,31,64,3,2018-03-06 15:36:09.789397,15:36:09,52.56510166666666,13.409539166666667
77,55,31,64,3,2018-03-06 15:36:10.806679,15:36:10,52.5650995,13.409534166666667
77,55,31,64,3,2018-03-06 15:36:11.851019,15:36:11,52.565094333333334,13.409528833333333
77,55,31,64,3,2018-03-06 15:36:12.865018,15:36:12,52.56509033333333,13.409526166666666
77,55,31,64,3,2018-03-06 15:36:13.878244,15:36:13,52.565086,13.409523
77,55,31,64,3,2018-03-06 15:36:14.929825,15:36:14,52.56508616666667,13.4095235
77,55,31,64,3,2018-03-06 15:36:15.943164,15:36:15,52.56508083333333,13.409516833333333
77,55,31,64,3,2018-03-06 15:36:16.956998,15:36:16,52.56507883333333,13.409517666666666
77,55,31,64,3,2018-03-06 15:36:17.974311,15:36:17,52.565081166666666,13.409522666666666
77,55,31,64,3,2018-03-06 15:36:18.988227,15:36:18,52.5650775,13.409515833333334
77,55,31,64,3,2018-03-06 15:36:20.025464,15:36:19,52.56507216666667,13.409514
77,55,31,64,3,2018-03-06 15:36:21.093008,15:36:20,52.565066,13.4095105
77,55,31,64,3,2018-03-06 15:36:22.107049,15:36:22,52.56505383333333,13.409511666666667
77,55,31,64,3,2018-03-06 15:36:23.121657,15:36:23,52.565047666666665,13.409511333333333
77,55,31,64,3,2018-03-06 15:36:24.182184,15:36:24,52.565045,13.4095105
77,55,31,64,3,2018-03-06 15:36:25.199296,15:36:25,52.56504133333333,13.409507833333333
77,55,31,64,3,2018-03-06 15:36:26.213764,15:36:26,52.56503716666667,13.4095105
77,55,31,64,3,2018-03-06 15:36:27.227409,15:36:27,52.565033666666665,13.409506333333333
77,55,31,64,3,2018-03-06 15:36:28.312817,15:36:28,52.565029,13.409504333333333
77,55,31,64,3,2018-03-06 15:36:29.326705,15:36:29,52.56502733333333,13.409506666666667
77,55,31,64,3,2018-03-06 15:36:30.382711,15:36:30,52.56502316666667,13.409506333333333
77,55,31,64,3,2018-03-06 15:36:31.591188,15:36:31,52.56502066666667,13.409502833333333
77,55,31,64,3,2018-03-06 15:36:32.644708,15:36:32,52.56502066666667,13.4095025
77,55,31,64,3,2018-03-06 15:36:33.755594,15:36:33,52.565022166666665,13.409504333333333
77,55,31,64,3,2018-03-06 15:36:34.857438,15:36:34,52.56502233333333,13.409503833333334
77,55,31,64,3,2018-03-06 15:36:35.962405,15:36:35,52.56502116666667,13.409503333333333
77,55,31,64,3,2018-03-06 15:36:37.085021,15:36:36,52.56502233333333,13.409502166666666
77,55,31,64,3,2018-03-06 15:36:38.098930,15:36:38,52.565026833333334,13.409500666666666
77,55,31,64,3,2018-03-06 15:36:39.135953,15:36:39,52.5650285,13.409500333333334
77,55,31,64,3,2018-03-06 15:36:40.150142,15:36:40,52.56502966666667,13.409500166666668
77,55,31,64,3,2018-03-06 15:36:41.229542,15:36:41,52.56503083333333,13.409499333333333
77,55,31,64,3,2018-03-06 15:36:42.251575,15:36:42,52.56503216666667,13.409498833333334
77,55,31,64,3,2018-03-06 15:36:43.268441,15:36:43,52.56503283333333,13.409499333333333
77,55,31,64,3,2018-03-06 15:36:44.286952,15:36:44,52.565034,13.409499666666667
77,55,31,64,3,2018-03-06 15:36:45.304497,15:36:45,52.56503433333334,13.4095035
77,55,31,64,3,2018-03-06 15:36:46.323920,15:36:46,52.565036,13.409503833333334
77,55,31,64,3,2018-03-06 15:36:47.366486,15:36:47,52.565037,13.409506499999999
77,55,31,64,3,2018-03-06 15:36:48.387641,15:36:48,52.56503883333333,13.409508166666667
77,55,31,64,3,2018-03-06 15:36:49.405723,15:36:49,52.565040333333336,13.409509333333334
77,55,31,64,3,2018-03-06 15:36:50.423400,15:36:50,52.565042,13.409509666666667
77,55,31,64,3,2018-03-06 15:36:51.440731,15:36:51,52.565042,13.409508666666667
77,55,31,64,3,2018-03-06 15:36:52.457473,15:36:52,52.565038,13.4095095
77,55,31,64,3,2018-03-06 15:36:53.474779,15:36:53,52.565037,13.4095085
77,55,31,64,3,2018-03-06 15:36:54.492403,15:36:54,52.56503633333333,13.409507666666666
77,55,31,64,3,2018-03-06 15:36:55.512732,15:36:55,52.56503566666667,13.409506833333333
77,55,31,64,3,2018-03-06 15:36:56.526691,15:36:56,52.565035,13.409506166666667
77,55,31,64,3,2018-03-06 15:36:57.548659,15:36:57,52.56503433333334,13.4095055
77,55,31,64,3,2018-03-06 15:36:58.563613,15:36:58,52.56503333333333,13.409504166666666
77,55,31,64,3,2018-03-06 15:36:59.582834,15:36:59,52.56503266666667,13.409502666666667
77,55,31,64,3,2018-03-06 15:37:00.608969,15:37:00,52.56503166666667,13.409501
77,55,31,64,3,2018-03-06 15:37:01.672547,15:37:01,52.56503133333333,13.409498833333334
77,55,31,64,3,2018-03-06 15:37:02.739471,15:37:02,52.565031,13.409496166666667
77,55,31,64,3,2018-03-06 15:37:03.849282,15:37:03,52.56503133333333,13.4094935
77,55,31,64,3,2018-03-06 15:37:05.082916,15:37:04,52.56503133333333,13.409490833333333
77,55,31,64,3,2018-03-06 15:37:06.102544,15:37:06,52.5650325,13.409486
77,55,31,64,3,2018-03-06 15:37:07.152566,15:37:07,52.56503383333333,13.4094835
77,55,31,64,3,2018-03-06 15:37:08.200502,15:37:08,52.56503383333333,13.4094815
77,55,31,64,3,2018-03-06 15:37:09.330397,15:37:09,52.565034,13.409479666666666
77,55,31,64,3,2018-03-06 15:37:10.487278,15:37:10,52.56503466666667,13.409478166666666
85,59,26,68,3,2018-03-06 15:37:08.200502,15:37:08,52.56503383333333,13.4094815
85,59,26,68,3,2018-03-06 15:37:09.330397,15:37:09,52.565034,13.409479666666666
85,59,26,68,3,2018-03-06 15:37:10.487278,15:37:10,52.56503466666667,13.409478166666666
85,59,26,68,3,2018-03-06 15:37:11.519816,15:37:11,52.565035,13.409476333333334
85,59,26,68,3,2018-03-06 15:37:12.739026,15:37:12,52.565036666666664,13.409475166666667
85,59,26,68,3,2018-03-06 15:37:13.795766,15:37:13,52.56503766666667,13.409474166666667
85,59,26,68,3,2018-03-06 15:37:14.817745,15:37:14,52.565038333333334,13.409472666666666
85,59,26,68,3,2018-03-06 15:37:15.865508,15:37:15,52.56503816666667,13.409471333333334
85,59,26,68,3,2018-03-06 15:37:16.882847,15:37:16,52.56504183333333,13.409469333333334
85,59,26,68,3,2018-03-06 15:37:18.077262,15:37:17,52.565045,13.4094675
85,59,26,68,3,2018-03-06 15:37:19.093285,15:37:18,52.565047666666665,13.4094665
85,59,26,68,3,2018-03-06 15:37:20.553282,15:37:20,52.56505166666667,13.409465166666667
85,59,26,68,3,2018-03-06 15:37:21.587146,15:37:21,52.56505416666667,13.4094655
85,59,26,68,3,2018-03-06 15:37:22.777255,15:37:22,52.565054333333336,13.409465166666667
85,59,26,68,3,2018-03-06 15:37:23.838345,15:37:23,52.565053,13.4094645
85,59,26,68,3,2018-03-06 15:37:24.853099,15:37:24,52.565053166666665,13.409463833333334
85,59,26,68,3,2018-03-06 15:37:25.867671,15:37:25,52.56505283333333,13.4094625
85,59,26,68,3,2018-03-06 15:37:26.882355,15:37:26,52.5650545,13.409461166666667
85,59,26,68,3,2018-03-06 15:37:27.963484,15:37:27,52.565051833333335,13.4094595
85,59,26,68,3,2018-03-06 15:37:29.024132,15:37:28,52.565052,13.4094585
85,59,26,68,3,2018-03-06 15:37:30.083413,15:37:29,52.565052666666666,13.409456333333333
85,59,26,68,3,2018-03-06 15:37:31.099980,15:37:31,52.565064,13.4094575
85,59,26,68,3,2018-03-06 15:37:32.271341,15:37:32,52.565069,13.409457666666666
85,59,26,68,3,2018-03-06 15:37:33.392877,15:37:33,52.565072666666666,13.409458
85,59,26,68,3,2018-03-06 15:37:34.663648,15:37:34,52.5650755,13.409458
85,59,26,68,3,2018-03-06 15:37:35.739863,15:37:35,52.5650755,13.409458666666666
85,59,26,68,3,2018-03-06 15:37:36.804225,15:37:36,52.5650745,13.4094595
85,59,26,68,3,2018-03-06 15:37:38.079133,15:37:37,52.565075666666665,13.4094605
85,59,26,68,3,2018-03-06 15:37:39.307144,15:37:39,52.5650705,13.409460166666667
85,59,26,68,3,2018-03-06 15:37:40.517130,15:37:40,52.5650685,13.409460333333334
85,59,26,68,3,2018-03-06 15:37:42.079806,15:37:41,52.56506516666666,13.409459166666666
85,59,26,68,3,2018-03-06 15:37:43.787130,15:37:43,52.565062166666664,13.4094595
85,59,26,68,3,2018-03-06 15:37:45.093662,15:37:44,52.5650615,13.409459
85,59,26,68,3,2018-03-06 15:37:46.170987,15:37:46,52.565061166666666,13.4094575
85,59,26,68,3,2018-03-06 15:37:47.187437,15:37:47,52.5650615,13.409456666666667
85,59,26,68,3,2018-03-06 15:37:48.204079,15:37:48,52.56506183333333,13.409456
85,59,26,68,3,2018-03-06 15:37:49.229217,15:37:49,52.565062,13.4094555
85,59,26,68,3,2018-03-06 15:37:50.243887,15:37:50,52.5650625,13.409454666666667
85,59,26,68,3,2018-03-06 15:37:51.272836,15:37:51,52.5650625,13.409454
